品种代码,合约类型,年化夏普比率,年化收益率,波动率,最大回撤率,卡玛比率,持有天数,分位数计算回望窗口,分位数参数组合,均线参数组合,均线,分位数
M,虚值一档,0.3990453023364905,0.0322340016880797,0.0807778001628966,0.0971018990998384,0.331960569122724,inf,20,"(0.5, 0.5)","(2, 5)",True,True
M,平值期权,0.2649954142203705,0.0239171270938723,0.0902548716332985,0.1127202431375919,0.2121812943987166,inf,20,"(0.5, 0.5)","(2, 5)",True,True
P,虚值一档,-0.8931033790580515,-0.1921023543905063,0.2150953169532457,0.5154868389174049,-0.372661996170355,inf,20,"(0.5, 0.5)","(2, 5)",True,True
P,平值期权,-0.8676443245312028,-0.1847295633264086,0.2129093202173828,0.5282365096924313,-0.3497099498744766,inf,20,"(0.5, 0.5)","(2, 5)",True,True
PG,虚值一档,0.4388448436927753,0.0779804818296759,0.1776948799796499,0.2176958130364225,0.3582084595105607,inf,20,"(0.5, 0.5)","(2, 5)",True,True
PG,平值期权,0.4121825353446504,0.0752919521570142,0.1826665268436426,0.2396717901485231,0.3141460749734306,inf,20,"(0.5, 0.5)","(2, 5)",True,True
PP,虚值一档,0.7493591164461455,0.0818078827721782,0.1091704644365363,0.0935492532683083,0.8744899602516903,inf,20,"(0.5, 0.5)","(2, 5)",True,True
PP,平值期权,0.6019878075486309,0.0705603357927787,0.1172122340485752,0.1061896917615757,0.6644744383589094,inf,20,"(0.5, 0.5)","(2, 5)",True,True
RB,虚值一档,5.179733833353255,0.1347769739315508,0.026020057838435,0.0003490207830114,386.1574453207357,inf,20,"(0.5, 0.5)","(2, 5)",True,True
RB,平值期权,5.577298077707975,0.1545147986609881,0.0277042389537277,0.0004616311813914,334.71482189582457,inf,20,"(0.5, 0.5)","(2, 5)",True,True
RU,虚值一档,0.3666925717108532,0.0372322649710092,0.1015353673440863,0.1230818784097549,0.3024999736115365,inf,20,"(0.5, 0.5)","(2, 5)",True,True
RU,平值期权,0.274346169322686,0.029174405343233,0.1063415808402197,0.1210315493892674,0.2410479374216794,inf,20,"(0.5, 0.5)","(2, 5)",True,True
SC,虚值一档,3.0346071204513114,0.42460795725609,0.1399218878761945,0.0626677334722807,6.775543548960538,inf,20,"(0.5, 0.5)","(2, 5)",True,True
SC,平值期权,2.98114339081522,0.4813851459927514,0.1614766828982058,0.0659390007896335,7.300461642246045,inf,20,"(0.5, 0.5)","(2, 5)",True,True
V,虚值一档,0.0903348560608759,0.015731543579245,0.1741469933670303,0.3207206376638792,0.0490506120648585,inf,20,"(0.5, 0.5)","(2, 5)",True,True
V,平值期权,0.1072793507116448,0.0190719325984706,0.1777782254642269,0.3016691676490184,0.0632213518772995,inf,20,"(0.5, 0.5)","(2, 5)",True,True
Y,虚值一档,1.2427955580188854,0.1145308964991254,0.0921558624506968,0.0556493681073009,2.0580808083623072,inf,20,"(0.5, 0.5)","(2, 5)",True,True
Y,平值期权,1.1220443095078874,0.117467316904793,0.1046904439596619,0.0640105971517639,1.8351229660658777,inf,20,"(0.5, 0.5)","(2, 5)",True,True
ZN,虚值一档,0.5508113969927002,0.065656625136773,0.1191998304596504,0.1224975180357306,0.5359833096179308,inf,20,"(0.5, 0.5)","(2, 5)",True,True
ZN,平值期权,0.5425929446980031,0.0753431709967679,0.1388576311818845,0.1516097388437713,0.4969546915083504,inf,20,"(0.5, 0.5)","(2, 5)",True,True
