品种代码,合约类型,年化夏普比率,年化收益率,波动率,最大回撤率,卡玛比率,持有天数,分位数计算回望窗口,分位数参数组合,均线参数组合,均线,分位数
M,平值期权,-0.4681953946102928,-0.0481070848273333,0.1027500171533634,0.2115449587398491,-0.2274083254637792,inf,20,"(0.5, 0.5)","(2, 10)",True,True
P,虚值一档,-0.7524066661191201,-0.1171128623385529,0.1556510164145884,0.3474423322111126,-0.3370713683426259,inf,20,"(0.5, 0.5)","(2, 10)",True,True
P,平值期权,-0.7858194047354127,-0.1247476407966901,0.1587484860324783,0.348111282581083,-0.3583556380929238,inf,20,"(0.5, 0.5)","(2, 10)",True,True
PG,虚值一档,0.3584657643864027,0.071032305772056,0.1981564568478228,0.2000240340369644,0.3551188541619416,inf,20,"(0.5, 0.5)","(2, 10)",True,True
PG,平值期权,0.3570674341527988,0.0630522705303608,0.1765836491920994,0.206298560576188,0.3056360177902214,inf,20,"(0.5, 0.5)","(2, 10)",True,True
PP,虚值一档,-0.1189472040674653,-0.0131330139488987,0.1104104468184885,0.1543796952158467,-0.085069567798646,inf,20,"(0.5, 0.5)","(2, 10)",True,True
PP,平值期权,0.0174996360288089,0.0020996404192003,0.1199819479527329,0.145915731291318,0.0143894040801428,inf,20,"(0.5, 0.5)","(2, 10)",True,True
RB,虚值一档,2.0435822485172874,0.0639047667362373,0.0312709541211777,0.0116902906247278,5.46648229609135,inf,20,"(0.5, 0.5)","(2, 10)",True,True
RB,平值期权,1.556203243549038,0.0546119727602961,0.0350930850367266,0.0127757493351178,4.27465906913025,inf,20,"(0.5, 0.5)","(2, 10)",True,True
RU,虚值一档,0.7928513168307669,0.067936962026851,0.0856868880516119,0.064307749282108,1.0564350764139203,inf,20,"(0.5, 0.5)","(2, 10)",True,True
RU,平值期权,0.8090567215774918,0.0751518142430436,0.0928881897137116,0.0617044704232269,1.2179314355602158,inf,20,"(0.5, 0.5)","(2, 10)",True,True
SC,虚值一档,0.9871080830593792,0.1838550478242022,0.1862562479018242,0.172122548644913,1.0681636384753588,inf,20,"(0.5, 0.5)","(2, 10)",True,True
SC,平值期权,1.0798626784670482,0.1948172876204163,0.1804093163928724,0.1866494234285695,1.0437604576634154,inf,20,"(0.5, 0.5)","(2, 10)",True,True
V,虚值一档,-0.673608230793941,-0.0919817338109135,0.136550786653097,0.3215150529295033,-0.2860884209707028,inf,20,"(0.5, 0.5)","(2, 10)",True,True
V,平值期权,-0.6443774097401639,-0.0982133852888734,0.1524159348299882,0.3087488724220598,-0.3181011950534857,inf,20,"(0.5, 0.5)","(2, 10)",True,True
Y,虚值一档,2.5419408934610424,0.1888335712860786,0.0742871605598065,0.0337858738287717,5.589127936814518,inf,20,"(0.5, 0.5)","(2, 10)",True,True
Y,平值期权,2.206140989314054,0.1649883566288444,0.0747859531317368,0.03259989304394,5.061009139093291,inf,20,"(0.5, 0.5)","(2, 10)",True,True
ZN,虚值一档,0.987755392394751,0.1110828032318537,0.112459829718105,0.1153213468781606,0.9632458017440172,inf,20,"(0.5, 0.5)","(2, 10)",True,True
ZN,平值期权,0.7857558752391544,0.1041384677366869,0.1325328527833038,0.13717476546297,0.7591663625974913,inf,20,"(0.5, 0.5)","(2, 10)",True,True
A,虚值一档,1.6028877777227406,0.0987286349488506,0.0615942278186915,0.0236830215364383,4.168751643321712,inf,20,"(0.5, 0.5)","(2, 5)",True,True
A,平值期权,1.6957040697782109,0.1068291486887729,0.062999877509727,0.0285157623556179,3.746319223610952,inf,20,"(0.5, 0.5)","(2, 5)",True,True
AG,虚值一档,5.276226207123939,0.1936470845506807,0.0367018162127353,0.005352763584823,36.17702920781655,inf,20,"(0.5, 0.5)","(2, 5)",True,True
AG,平值期权,5.772520748088733,0.2124124630072283,0.0367971761864273,0.0043724292585569,48.57996560871312,inf,20,"(0.5, 0.5)","(2, 5)",True,True
AL,虚值一档,-0.4248761480232005,-0.0442229363794536,0.1040842998252725,0.1792162208092164,-0.2467574429355418,inf,20,"(0.5, 0.5)","(2, 5)",True,True
AL,平值期权,-0.4792658903251235,-0.0522615843916012,0.1090450738235264,0.1907071639515949,-0.2740410129787584,inf,20,"(0.5, 0.5)","(2, 5)",True,True
AU,虚值一档,1.067807127401246,0.0563616285286048,0.0527825925509355,0.0678903726439598,0.8301858766365066,inf,20,"(0.5, 0.5)","(2, 5)",True,True
AU,平值期权,0.896889295741223,0.0487215600797058,0.0543228248024082,0.0619259066210661,0.7867718494270954,inf,20,"(0.5, 0.5)","(2, 5)",True,True
B,虚值一档,1.832327784783629,0.17704836223206,0.0966248308312188,0.0300117657443597,5.899298419831689,inf,20,"(0.5, 0.5)","(2, 5)",True,True
B,平值期权,1.6453622354592206,0.1669546492893219,0.1014698439597557,0.0380819007345604,4.384094440375603,inf,20,"(0.5, 0.5)","(2, 5)",True,True
C,虚值一档,0.1291097527036293,0.0057939385405968,0.044876071863423,0.0482535530044661,0.1200727859368323,inf,20,"(0.5, 0.5)","(2, 5)",True,True
C,平值期权,0.2672820003926473,0.0131351966437301,0.0491435885111383,0.048002074972141,0.2736381010894518,inf,20,"(0.5, 0.5)","(2, 5)",True,True
