,quote_date,underlying_price,option_type,underlying_symbol,strike,underlying_main_sign,underlying_sub_sign,option_symbol,Product,bid,level_type
0,2021-01-04,58160.0,CALL,XSGE.CU2102,57000.0,1,0,SHFE.cu2102C57000,CU,1628.0,ITM_0
1,2021-01-04,58160.0,CALL,XSGE.CU2102,59000.0,1,0,SHFE.cu2102C59000,CU,650.0,OTM_0
2,2021-01-04,58160.0,CALL,XSGE.CU2102,58000.0,1,0,SHFE.cu2102C58000,CU,1068.0,ATM_0
3,2021-01-04,58160.0,CALL,XSGE.CU2102,56000.0,1,0,SHFE.cu2102C56000,CU,2382.0,ITM_1
4,2021-01-04,58160.0,CALL,XSGE.CU2102,60000.0,1,0,SHFE.cu2102C60000,CU,428.0,OTM_1
5,2021-01-04,58160.0,CALL,XSGE.CU2102,55000.0,1,0,SHFE.cu2102C55000,CU,3330.0,ITM_2
6,2021-01-04,58160.0,CALL,XSGE.CU2102,61000.0,1,0,SHFE.cu2102C61000,CU,298.0,OTM_2
7,2021-01-04,58160.0,PUT,XSGE.CU2102,59000.0,1,0,SHFE.cu2102P59000,CU,1532.0,ITM_0
8,2021-01-04,58160.0,PUT,XSGE.CU2102,57000.0,1,0,SHFE.cu2102P57000,CU,504.0,OTM_0
9,2021-01-04,58160.0,PUT,XSGE.CU2102,58000.0,1,0,SHFE.cu2102P58000,CU,920.0,ATM_0
10,2021-01-04,58160.0,PUT,XSGE.CU2102,60000.0,1,0,SHFE.cu2102P60000,CU,2178.0,ITM_1
11,2021-01-04,58160.0,PUT,XSGE.CU2102,56000.0,1,0,SHFE.cu2102P56000,CU,270.0,OTM_1
12,2021-01-04,58160.0,PUT,XSGE.CU2102,61000.0,1,0,SHFE.cu2102P61000,CU,3046.0,ITM_2
13,2021-01-04,58160.0,PUT,XSGE.CU2102,55000.0,1,0,SHFE.cu2102P55000,CU,150.0,OTM_2
14,2021-01-05,58110.0,CALL,XSGE.CU2102,57000.0,1,0,SHFE.cu2102C57000,CU,1634.0,ITM_0
15,2021-01-05,58110.0,CALL,XSGE.CU2102,59000.0,1,0,SHFE.cu2102C59000,CU,658.0,OTM_0
16,2021-01-05,58110.0,CALL,XSGE.CU2102,58000.0,1,0,SHFE.cu2102C58000,CU,1048.0,ATM_0
17,2021-01-05,58110.0,CALL,XSGE.CU2102,56000.0,1,0,SHFE.cu2102C56000,CU,2392.0,ITM_1
18,2021-01-05,58110.0,CALL,XSGE.CU2102,60000.0,1,0,SHFE.cu2102C60000,CU,422.0,OTM_1
19,2021-01-05,58110.0,CALL,XSGE.CU2102,55000.0,1,0,SHFE.cu2102C55000,CU,3284.0,ITM_2
20,2021-01-05,58110.0,CALL,XSGE.CU2102,61000.0,1,0,SHFE.cu2102C61000,CU,290.0,OTM_2
21,2021-01-05,58110.0,PUT,XSGE.CU2102,59000.0,1,0,SHFE.cu2102P59000,CU,1518.0,ITM_0
22,2021-01-05,58110.0,PUT,XSGE.CU2102,57000.0,1,0,SHFE.cu2102P57000,CU,494.0,OTM_0
23,2021-01-05,58110.0,PUT,XSGE.CU2102,58000.0,1,0,SHFE.cu2102P58000,CU,918.0,ATM_0
24,2021-01-05,58110.0,PUT,XSGE.CU2102,60000.0,1,0,SHFE.cu2102P60000,CU,2278.0,ITM_1
25,2021-01-05,58110.0,PUT,XSGE.CU2102,56000.0,1,0,SHFE.cu2102P56000,CU,276.0,OTM_1
26,2021-01-05,58110.0,PUT,XSGE.CU2102,61000.0,1,0,SHFE.cu2102P61000,CU,3138.0,ITM_2
27,2021-01-05,58110.0,PUT,XSGE.CU2102,55000.0,1,0,SHFE.cu2102P55000,CU,150.0,OTM_2
